rental_id,user_id,age,gender,start_time,end_time,start_station,end_station,duration_minutes,price
2472,U5037,18,F,2024-12-01 07:44:00,2024-12-01 07:58:00,Station Technopark,Station Université,14,6.4
2473,U6294,40,M,2025-11-15 18:54:00,2025-11-15 19:13:00,Station Hôpital,Station Quartier Administratif,19,7.4
2474,U7000,58,F,2025-09-11 07:47:00,2025-09-11 07:54:00,Station Parc Central,Station Stade,7,6.2
2475,U6166,23,F,2025-12-22 10:32:00,2025-12-22 11:09:00,Station Aéroport Bus,Station Gare,37,8.8
2476,U1543,46,F,2025-11-28 18:13:00,2025-11-28 18:21:00,Station Aéroport Bus,Station Gare,8,6.2
2477,U9060,53,F,2024-01-23 15:06:00,2024-01-23 15:33:00,Station Parc Central,Station Centre-Ville,27,7.6
2478,U6031,29,F,2024-05-29 16:07:00,2024-05-29 16:57:00,Station Marina,Station Université,50,11.5
2479,U3175,20,M,2024-02-03 16:40:00,2024-02-03 16:46:00,Station Souk,Station Stade,6,5.2
2480,U2227,55,F,2025-02-25 03:50:00,2025-02-25 04:25:00,Station Technopark,Station Souk,35,9.8
2481,U7801,22,F,2025-11-29 18:36:00,2025-11-29 18:51:00,Station Corniche,Station Marina,15,7.4
2482,U1879,61,F,2024-11-09 09:54:00,2024-11-09 10:07:00,Station Aéroport Bus,Station Gare,13,6.4
2483,U6241,23,F,2025-04-18 07:33:00,2025-04-18 07:43:00,Station Souk,Station Centre-Ville,10,6.2
2484,U5546,21,M,2025-04-04 19:49:00,2025-04-04 20:05:00,Station Technopark,Station Quartier Administratif,16,6.4
2485,U5856,42,Autre,2025-04-27 10:04:00,2025-04-27 10:17:00,Station Stade,Station Parc Central,13,6.9
2486,U5609,19,M,2024-06-07 22:46:00,2024-06-07 22:54:00,Station Stade,Station Parc Central,8,6.7
2487,U3238,55,M,2024-06-07 09:08:00,2024-06-07 09:33:00,Station Stade,Station Parc Central,25,8.6
2488,U7883,58,M,2024-03-05 01:18:00,2024-03-05 01:46:00,Station Université,Station Technopark,28,8.1
2489,U9617,47,M,2025-07-26 16:42:00,2025-07-26 17:10:00,Station Aéroport Bus,Station Marina,28,8.1
2490,U3813,22,M,2025-11-13 19:11:00,2025-11-13 19:36:00,Station Stade,Station Souk,25,8.6
2491,U9581,56,Autre,2024-05-01 18:42:00,2024-05-01 18:54:00,Station Corniche,Station Stade,12,7.9
2492,U6818,37,F,2024-09-04 17:49:00,2024-09-04 18:01:00,Station Centre-Ville,Station Gare,12,7.4
2493,U1884,26,F,2024-09-20 13:00:00,2024-09-20 13:26:00,Station Quartier Administratif,Station Hôpital,26,8.6
2494,U6625,23,F,2025-09-15 08:55:00,2025-09-15 09:37:00,Station Centre-Ville,Station Gare,42,11.0
2495,U4222,18,F,2024-11-25 09:34:00,2024-11-25 10:39:00,Station Aéroport Bus,Station Centre-Ville,65,12.9
2496,U2734,18,Autre,2024-04-08 11:04:00,2024-04-08 11:09:00,Station Hôpital,Station Quartier Administratif,5,6.2
2497,U5451,35,Autre,2025-01-14 18:43:00,2025-01-14 18:58:00,Station Gare,Station Université,15,6.4
2498,U2519,47,F,2024-11-03 13:38:00,2024-11-03 14:11:00,Station Parc Central,Station Stade,33,10.3
2499,U2448,40,F,2024-08-26 18:00:00,2024-08-26 18:12:00,Station Stade,Station Souk,12,6.9
2500,U1808,60,F,2025-07-20 19:48:00,2025-07-20 20:06:00,Station Technopark,Station Quartier Administratif,18,7.4
2501,U2800,42,M,2025-11-20 06:35:00,2025-11-20 06:41:00,Station Aéroport Bus,Station Gare,6,6.2
2502,U4017,25,F,2024-03-25 18:31:00,2024-03-25 18:36:00,Station Marina,Station Centre-Ville,5,6.2
2503,U3325,40,F,2024-06-17 16:56:00,2024-06-17 17:25:00,Station Corniche,Station Marina,29,8.1
2504,U1749,58,F,2024-05-08 09:47:00,2024-05-08 10:25:00,Station Parc Central,Station Quartier Administratif,38,9.8
2505,U6629,40,M,2024-05-02 10:22:00,2024-05-02 10:38:00,Station Parc Central,Station Quartier Administratif,16,7.4
2506,U9235,22,M,2024-12-22 13:43:00,2024-12-22 14:14:00,Station Stade,Station Parc Central,31,9.8
2507,U8374,55,M,2024-06-12 07:04:00,2024-06-12 07:24:00,Station Corniche,Station Stade,20,6.4
2508,U6435,42,M,2024-06-13 08:58:00,2024-06-13 09:26:00,Station Aéroport Bus,Station Gare,28,7.6
2509,U6202,46,F,2025-02-06 16:21:00,2025-02-06 16:44:00,Station Quartier Administratif,Station Hôpital,23,8.6
2510,U6407,34,M,2024-05-15 17:12:00,2024-05-15 17:39:00,Station Gare,Station Université,27,7.6
2511,U8327,28,M,2024-05-19 12:12:00,2024-05-19 12:53:00,Station Technopark,Station Quartier Administratif,41,11.0
2512,U2687,42,M,2024-09-13 17:33:00,2024-09-13 17:38:00,Station Parc Central,Station Stade,5,5.2
2513,U6225,18,F,2025-12-08 14:17:00,2025-12-08 14:33:00,Station Marina,Station Centre-Ville,16,7.4
2514,U9315,39,M,2025-01-13 17:16:00,2025-01-13 17:48:00,Station Hôpital,Station Parc Central,32,10.3
2515,U3268,57,M,2025-04-22 09:51:00,2025-04-22 10:29:00,Station Quartier Administratif,Station Gare,38,9.8
2516,U2050,50,M,2024-12-27 16:42:00,2024-12-27 16:47:00,Station Université,Station Gare,5,5.2
2517,U8021,32,F,2024-05-28 08:08:00,2024-05-28 08:24:00,Station Hôpital,Station Parc Central,16,7.4
2518,U2101,28,F,2025-08-29 19:45:00,2025-08-29 19:58:00,Station Corniche,Station Stade,13,6.4
2519,U8388,55,F,2025-02-06 13:29:00,2025-02-06 13:34:00,Station Quartier Administratif,Station Technopark,5,5.2
2520,U7786,59,M,2024-12-28 09:17:00,2024-12-28 09:44:00,Station Gare,Station Aéroport Bus,27,8.1
2521,U4365,18,M,2024-10-31 08:34:00,2024-10-31 09:04:00,Station Corniche,Station Stade,30,8.6
2522,U4991,28,F,2024-05-28 19:21:00,2024-05-28 19:47:00,Station Souk,Station Centre-Ville,26,7.6
2523,U4066,23,F,2025-10-14 16:39:00,2025-10-14 17:10:00,Station Corniche,Station Stade,31,9.8
2524,U5883,33,F,2025-02-12 17:45:00,2025-02-12 18:12:00,Station Centre-Ville,Station Hôpital,27,7.6
2525,U4801,21,F,2025-04-29 19:10:00,2025-04-29 19:30:00,Station Marina,Station Corniche,20,7.4
2526,U3444,36,Autre,2025-01-23 07:35:00,2025-01-23 07:43:00,Station Marina,Station Aéroport Bus,8,5.2
2527,U2826,55,F,2025-06-13 18:43:00,2025-06-13 19:16:00,Station Aéroport Bus,Station Gare,33,8.8
2528,U9850,55,F,2025-12-16 07:56:00,2025-12-16 08:30:00,Station Hôpital,Station Parc Central,34,9.8
2529,U6711,36,F,2025-07-02 13:39:00,2025-07-02 13:58:00,Station Université,Station Parc Central,19,7.9
2530,U7076,37,F,2025-04-25 15:33:00,2025-04-25 15:50:00,Station Université,Station Gare,17,6.9
2531,U5118,37,F,2025-03-05 18:52:00,2025-03-05 19:18:00,Station Université,Station Technopark,26,8.1
2532,U1261,37,F,2025-10-24 09:20:00,2025-10-24 09:53:00,Station Aéroport Bus,Station Parc Central,33,8.8
2533,U6410,45,M,2024-03-18 08:53:00,2024-03-18 09:33:00,Station Technopark,Station Quartier Administratif,40,10.3
2534,U2769,35,M,2024-02-17 09:48:00,2024-02-17 09:53:00,Station Marina,Station Centre-Ville,5,5.7
2535,U1420,35,F,2024-12-11 08:05:00,2024-12-11 08:37:00,Station Technopark,Station Hôpital,32,9.8
2536,U9167,64,M,2024-04-05 17:09:00,2024-04-05 17:21:00,Station Souk,Station Stade,12,7.4
2537,U6196,45,F,2024-01-06 18:53:00,2024-01-06 19:11:00,Station Centre-Ville,Station Quartier Administratif,18,6.9
2538,U8759,39,F,2024-05-09 19:48:00,2024-05-09 20:31:00,Station Marina,Station Centre-Ville,43,11.0
2539,U2542,21,F,2024-01-15 09:54:00,2024-01-15 10:20:00,Station Hôpital,Station Parc Central,26,8.6
2540,U1605,53,F,2024-02-27 09:16:00,2024-02-27 09:48:00,Station Souk,Station Stade,32,8.8
2541,U9110,45,F,2024-05-17 09:30:00,2024-05-17 10:05:00,Station Hôpital,Station Aéroport Bus,35,9.8
2542,U8018,41,M,2025-05-20 12:25:00,2025-05-20 12:55:00,Station Stade,Station Corniche,30,8.6
2543,U2282,40,F,2025-04-11 19:18:00,2025-04-11 20:11:00,Station Hôpital,Station Université,53,12.2
2544,U2331,18,M,2024-10-03 11:20:00,2024-10-03 11:35:00,Station Quartier Administratif,Station Centre-Ville,15,7.4
2545,U2352,43,F,2025-12-30 14:12:00,2025-12-30 14:33:00,Station Stade,Station Corniche,21,7.6
2546,U3063,59,F,2025-04-21 07:41:00,2025-04-21 07:48:00,Station Marina,Station Corniche,7,6.2
2547,U4111,54,F,2025-05-03 15:48:00,2025-05-03 15:55:00,Station Souk,Station Stade,7,6.2
2548,U1741,61,M,2025-12-03 18:19:00,2025-12-03 18:36:00,Station Souk,Station Stade,17,7.4
2549,U7815,60,F,2024-01-07 07:52:00,2024-01-07 08:02:00,Station Centre-Ville,Station Parc Central,10,6.2
2550,U2090,30,F,2025-05-07 09:04:00,2025-05-07 09:29:00,Station Hôpital,Station Parc Central,25,9.1
2551,U4292,20,M,2025-12-23 11:56:00,2025-12-23 12:18:00,Station Hôpital,Station Parc Central,22,9.1
2552,U3250,53,M,2024-05-07 21:23:00,2024-05-07 21:38:00,Station Quartier Administratif,Station Centre-Ville,15,7.4
2553,U3633,42,F,2024-08-15 11:01:00,2024-08-15 11:23:00,Station Corniche,Station Stade,22,8.6
2554,U4108,51,F,2024-11-11 07:41:00,2024-11-11 07:57:00,Station Hôpital,Station Quartier Administratif,16,7.4
2555,U9220,42,M,2025-10-11 19:30:00,2025-10-11 20:07:00,Station Université,Station Parc Central,37,9.3
2556,U3807,64,M,2025-05-04 11:45:00,2025-05-04 12:07:00,Station Stade,Station Parc Central,22,8.1
2557,U9894,37,F,2025-03-23 16:02:00,2025-03-23 16:46:00,Station Hôpital,Station Parc Central,44,10.0
2558,U4505,58,F,2024-12-25 21:00:00,2024-12-25 21:18:00,Station Corniche,Station Stade,18,6.9
2559,U6997,41,M,2024-07-08 13:03:00,2024-07-08 13:12:00,Station Quartier Administratif,Station Technopark,9,6.2
2560,U1039,41,F,2024-08-03 07:00:00,2024-08-03 07:41:00,Station Corniche,Station Stade,41,11.5
2561,U7688,55,M,2024-04-06 15:42:00,2024-04-06 15:47:00,Station Hôpital,Station Quartier Administratif,5,6.7
2562,U5792,47,F,2025-07-17 09:39:00,2025-07-17 10:07:00,Station Centre-Ville,Station Souk,28,8.6
2563,U7738,55,F,2025-11-22 18:11:00,2025-11-22 18:45:00,Station Université,Station Parc Central,34,9.8
2564,U9535,28,M,2024-05-13 12:47:00,2024-05-13 13:02:00,Station Quartier Administratif,Station Technopark,15,7.4
2565,U9907,26,M,2024-12-24 10:13:00,2024-12-24 10:38:00,Station Centre-Ville,Station Gare,25,9.1
2566,U2409,46,M,2025-08-01 13:53:00,2025-08-01 14:17:00,Station Parc Central,Station Hôpital,24,9.1
2567,U2891,52,M,2025-03-03 13:38:00,2025-03-03 13:48:00,Station Centre-Ville,Station Parc Central,10,6.2
2568,U8146,55,M,2024-06-03 09:14:00,2024-06-03 09:33:00,Station Souk,Station Centre-Ville,19,7.4
2569,U9941,43,M,2024-10-27 05:51:00,2024-10-27 06:31:00,Station Souk,Station Technopark,40,9.8
2570,U7540,22,F,2024-12-21 07:44:00,2024-12-21 07:52:00,Station Marina,Station Gare,8,6.2
2571,U1810,36,F,2024-03-12 19:14:00,2024-03-12 19:19:00,Station Stade,Station Corniche,5,5.2
2572,U4204,53,F,2025-08-04 19:35:00,2025-08-04 20:14:00,Station Marina,Station Technopark,39,10.3
2573,U7688,61,M,2024-08-15 08:53:00,2024-08-15 09:06:00,Station Quartier Administratif,Station Centre-Ville,13,7.4
2574,U8266,52,M,2025-08-05 13:52:00,2025-08-05 13:57:00,Station Marina,Station Corniche,5,6.2
2575,U7961,56,M,2024-02-10 09:01:00,2024-02-10 09:19:00,Station Centre-Ville,Station Parc Central,18,7.4
2576,U6921,32,F,2025-01-22 18:48:00,2025-01-22 19:07:00,Station Souk,Station Gare,19,7.4
2577,U9012,61,M,2024-06-03 17:15:00,2024-06-03 17:35:00,Station Centre-Ville,Station Parc Central,20,6.4
2578,U1250,19,F,2025-10-27 07:52:00,2025-10-27 08:28:00,Station Technopark,Station Marina,36,9.8
2579,U6419,29,F,2025-11-24 13:31:00,2025-11-24 14:18:00,Station Technopark,Station Stade,47,11.0
2580,U9559,55,M,2024-11-03 17:25:00,2024-11-03 17:48:00,Station Stade,Station Parc Central,23,8.6
2581,U2307,33,M,2024-05-25 09:51:00,2024-05-25 10:24:00,Station Corniche,Station Hôpital,33,9.8
2582,U9877,36,F,2025-09-08 17:18:00,2025-09-08 17:34:00,Station Quartier Administratif,Station Technopark,16,6.9
2583,U1151,43,F,2025-10-18 13:16:00,2025-10-18 13:32:00,Station Gare,Station Centre-Ville,16,7.9
2584,U4841,60,F,2024-07-18 08:06:00,2024-07-18 08:36:00,Station Gare,Station Stade,30,8.6
2585,U5467,30,Autre,2024-10-16 08:31:00,2024-10-16 09:04:00,Station Marina,Station Centre-Ville,33,9.8
2586,U1296,54,M,2024-10-30 19:49:00,2024-10-30 20:29:00,Station Souk,Station Stade,40,10.3
2587,U9195,38,M,2025-01-14 15:19:00,2025-01-14 16:02:00,Station Stade,Station Aéroport Bus,43,10.0
2588,U6979,23,F,2025-01-17 16:45:00,2025-01-17 17:16:00,Station Aéroport Bus,Station Gare,31,9.8
2589,U9536,27,F,2025-11-08 12:03:00,2025-11-08 12:25:00,Station Marina,Station Centre-Ville,22,8.6
2590,U1024,65,M,2024-01-02 09:08:00,2024-01-02 09:26:00,Station Hôpital,Station Parc Central,18,7.4
2591,U5705,44,F,2024-07-05 10:09:00,2024-07-05 10:47:00,Station Parc Central,Station Centre-Ville,38,9.8
2592,U1124,48,M,2025-09-27 13:46:00,2025-09-27 14:03:00,Station Quartier Administratif,Station Marina,17,7.4
2593,U1878,47,F,2025-08-13 18:24:00,2025-08-13 18:43:00,Station Parc Central,Station Centre-Ville,19,7.4
2594,U8554,43,M,2024-05-06 09:05:00,2024-05-06 09:11:00,Station Corniche,Station Marina,6,6.2
2595,U2124,60,M,2025-05-01 17:32:00,2025-05-01 18:05:00,Station Aéroport Bus,Station Hôpital,33,9.8
2596,U7898,42,M,2024-12-12 17:26:00,2024-12-12 17:48:00,Station Parc Central,Station Université,22,9.1
2597,U2996,25,M,2024-12-25 08:47:00,2024-12-25 09:09:00,Station Université,Station Gare,22,8.6
2598,U8957,43,M,2024-08-02 14:39:00,2024-08-02 14:52:00,Station Université,Station Parc Central,13,6.9
2599,U5813,24,F,2024-05-09 11:59:00,2024-05-09 12:17:00,Station Corniche,Station Marina,18,7.4
2600,U1747,29,F,2025-04-25 08:44:00,2025-04-25 09:45:00,Station Technopark,Station Corniche,61,13.4
2601,U5773,45,M,2024-07-05 18:40:00,2024-07-05 19:02:00,Station Quartier Administratif,Station Hôpital,22,9.1
2602,U9274,27,F,2025-08-12 13:53:00,2025-08-12 14:17:00,Station Marina,Station Centre-Ville,24,9.1
2603,U7726,51,M,2024-10-01 19:51:00,2024-10-01 20:20:00,Station Corniche,Station Hôpital,29,9.1
2604,U9918,21,M,2025-12-19 11:09:00,2025-12-19 12:06:00,Station Hôpital,Station Université,57,12.2
2605,U7950,44,F,2025-11-19 00:16:00,2025-11-19 00:29:00,Station Aéroport Bus,Station Gare,13,6.4
2606,U4447,28,M,2025-03-19 17:45:00,2025-03-19 18:20:00,Station Corniche,Station Marina,35,9.8
2607,U2277,42,F,2024-12-24 14:38:00,2024-12-24 15:06:00,Station Corniche,Station Marina,28,8.6
2608,U7588,40,F,2024-08-06 09:10:00,2024-08-06 09:28:00,Station Université,Station Technopark,18,6.4
2609,U2595,42,F,2024-08-05 18:59:00,2024-08-05 19:28:00,Station Gare,Station Centre-Ville,29,8.6
2610,U1340,19,F,2025-12-07 12:57:00,2025-12-07 13:26:00,Station Marina,Station Centre-Ville,29,8.6
2611,U1487,45,M,2024-03-22 21:32:00,2024-03-22 22:46:00,Station Marina,Station Aéroport Bus,74,14.1
2612,U4618,50,M,2025-02-24 08:29:00,2025-02-24 09:02:00,Station Technopark,Station Quartier Administratif,33,9.8
2613,U3163,21,M,2024-10-26 18:29:00,2024-10-26 18:50:00,Station Hôpital,Station Quartier Administratif,21,8.6
2614,U6998,44,M,2025-10-05 09:17:00,2025-10-05 09:35:00,Station Université,Station Parc Central,18,6.4
2615,U1562,42,M,2024-12-10 19:43:00,2024-12-10 20:17:00,Station Centre-Ville,Station Quartier Administratif,34,10.3
2616,U6745,47,F,2025-01-08 14:25:00,2025-01-08 14:51:00,Station Corniche,Station Université,26,7.6
2617,U7434,50,M,2024-06-11 19:37:00,2024-06-11 19:55:00,Station Marina,Station Centre-Ville,18,6.4
2618,U3969,20,M,2025-11-11 17:44:00,2025-11-11 18:12:00,Station Corniche,Station Hôpital,28,8.6
2619,U3791,48,M,2024-07-17 11:39:00,2024-07-17 12:34:00,Station Quartier Administratif,Station Marina,55,12.2
2620,U7682,38,M,2025-09-21 05:00:00,2025-09-21 05:27:00,Station Université,Station Gare,27,8.6
2621,U2567,65,F,2024-10-03 09:19:00,2024-10-03 09:29:00,Station Aéroport Bus,Station Gare,10,5.2
2622,U5813,36,M,2024-05-01 09:47:00,2024-05-01 10:38:00,Station Stade,Station Technopark,51,11.2
2623,U9767,34,F,2025-02-05 19:11:00,2025-02-05 19:40:00,Station Quartier Administratif,Station Hôpital,29,9.1
2624,U7847,63,F,2024-07-11 17:14:00,2024-07-11 17:36:00,Station Gare,Station Centre-Ville,22,7.6
2625,U7818,23,F,2025-07-27 10:31:00,2025-07-27 10:47:00,Station Souk,Station Stade,16,7.9
2626,U6053,55,F,2024-12-01 12:01:00,2024-12-01 12:36:00,Station Université,Station Gare,35,9.8
2627,U6010,24,F,2024-12-04 11:58:00,2024-12-04 12:34:00,Station Technopark,Station Université,36,10.3
2628,U5088,28,F,2024-06-06 08:18:00,2024-06-06 08:38:00,Station Gare,Station Aéroport Bus,20,7.4
2629,U8448,31,M,2025-02-27 10:06:00,2025-02-27 10:11:00,Station Hôpital,Station Quartier Administratif,5,5.7
2630,U6267,20,M,2024-06-09 16:09:00,2024-06-09 16:27:00,Station Marina,Station Corniche,18,7.4
2631,U1772,31,F,2024-01-04 03:08:00,2024-01-04 04:07:00,Station Marina,Station Souk,59,12.2
2632,U6914,23,F,2025-09-26 09:39:00,2025-09-26 10:00:00,Station Marina,Station Centre-Ville,21,8.6
2633,U6443,38,M,2025-01-25 16:03:00,2025-01-25 16:08:00,Station Corniche,Station Marina,5,6.2
2634,U9789,62,M,2025-11-05 08:12:00,2025-11-05 08:25:00,Station Stade,Station Quartier Administratif,13,7.4
2635,U4294,21,M,2025-09-28 19:16:00,2025-09-28 19:24:00,Station Centre-Ville,Station Parc Central,8,6.2
2636,U9085,21,M,2025-04-12 18:37:00,2025-04-12 18:58:00,Station Stade,Station Quartier Administratif,21,8.6
2637,U3228,21,F,2024-05-23 09:59:00,2024-05-23 10:18:00,Station Souk,Station Centre-Ville,19,6.9
2638,U4508,35,M,2024-12-02 06:05:00,2024-12-02 06:29:00,Station Technopark,Station Université,24,8.1
2639,U3771,34,M,2025-04-01 14:07:00,2025-04-01 14:35:00,Station Corniche,Station Marina,28,8.6
2640,U4341,52,F,2024-06-19 09:31:00,2024-06-19 09:49:00,Station Gare,Station Stade,18,7.4
2641,U1182,45,F,2024-07-17 08:17:00,2024-07-17 08:33:00,Station Université,Station Parc Central,16,7.4
2642,U7882,34,M,2024-11-14 00:57:00,2024-11-14 01:14:00,Station Aéroport Bus,Station Gare,17,6.9
2643,U7401,34,M,2024-11-25 12:01:00,2024-11-25 12:36:00,Station Quartier Administratif,Station Hôpital,35,9.8
2644,U4839,24,F,2024-04-28 08:00:00,2024-04-28 08:20:00,Station Quartier Administratif,Station Technopark,20,7.4
2645,U5645,58,F,2024-05-28 17:55:00,2024-05-28 18:14:00,Station Centre-Ville,Station Parc Central,19,7.4
2646,U8232,45,F,2025-09-26 18:04:00,2025-09-26 18:30:00,Station Quartier Administratif,Station Centre-Ville,26,8.1
2647,U6797,27,M,2025-10-16 09:20:00,2025-10-16 09:51:00,Station Gare,Station Aéroport Bus,31,8.8
2648,U4846,31,F,2025-07-10 16:53:00,2025-07-10 17:09:00,Station Gare,Station Aéroport Bus,16,7.9
2649,U1639,63,F,2024-08-21 07:33:00,2024-08-21 07:59:00,Station Souk,Station Centre-Ville,26,7.6
2650,U8499,50,F,2025-10-17 05:06:00,2025-10-17 05:39:00,Station Parc Central,Station Stade,33,9.8
2651,U9908,21,M,2024-01-01 18:22:00,2024-01-01 18:50:00,Station Centre-Ville,Station Quartier Administratif,28,9.1
2652,U6204,27,M,2024-11-25 13:07:00,2024-11-25 13:28:00,Station Quartier Administratif,Station Centre-Ville,21,8.1
2653,U3552,56,M,2024-11-15 10:34:00,2024-11-15 10:59:00,Station Technopark,Station Stade,25,8.6
2654,U1815,22,M,2025-07-28 15:30:00,2025-07-28 15:35:00,Station Gare,Station Université,5,6.2
2655,U2391,35,M,2025-11-01 07:27:00,2025-11-01 07:52:00,Station Centre-Ville,Station Souk,25,8.6
2656,U9304,49,F,2024-12-08 11:31:00,2024-12-08 11:52:00,Station Quartier Administratif,Station Technopark,21,8.6
2657,U4706,44,F,2024-12-17 08:42:00,2024-12-17 09:02:00,Station Technopark,Station Quartier Administratif,20,7.4
2658,U1412,44,Autre,2024-08-05 14:49:00,2024-08-05 15:01:00,Station Gare,Station Université,12,6.9
2659,U1706,34,Autre,2025-01-29 12:18:00,2025-01-29 12:23:00,Station Technopark,Station Université,5,6.7
2660,U5441,33,M,2024-01-30 10:23:00,2024-01-30 10:34:00,Station Stade,Station Souk,11,6.4
2661,U7242,38,F,2025-02-05 14:58:00,2025-02-05 15:55:00,Station Centre-Ville,Station Université,57,12.2
2662,U1216,29,M,2024-11-12 08:51:00,2024-11-12 09:07:00,Station Aéroport Bus,Station Gare,16,7.9
2663,U1240,45,F,2024-12-03 18:21:00,2024-12-03 18:29:00,Station Hôpital,Station Gare,8,5.7
2664,U3059,40,F,2024-10-05 16:38:00,2024-10-05 16:52:00,Station Université,Station Parc Central,14,6.9
2665,U5803,39,M,2024-10-25 14:21:00,2024-10-25 14:50:00,Station Souk,Station Stade,29,9.1
2666,U5226,46,M,2025-08-15 01:48:00,2025-08-15 02:02:00,Station Parc Central,Station Stade,14,6.9
2667,U3567,28,M,2024-07-22 13:54:00,2024-07-22 14:13:00,Station Technopark,Station Université,19,7.9
2668,U9590,58,F,2024-09-02 18:53:00,2024-09-02 19:19:00,Station Corniche,Station Stade,26,8.6
2669,U1560,62,M,2025-06-29 12:47:00,2025-06-29 13:02:00,Station Université,Station Technopark,15,7.4
2670,U5135,28,F,2025-06-26 17:18:00,2025-06-26 17:35:00,Station Parc Central,Station Hôpital,17,7.4
2671,U1100,56,M,2024-06-18 08:38:00,2024-06-18 09:09:00,Station Université,Station Technopark,31,9.8
2672,U4977,27,M,2025-09-09 19:36:00,2025-09-09 20:11:00,Station Hôpital,Station Parc Central,35,10.3
2673,U6845,63,Autre,2025-11-26 08:54:00,2025-11-26 08:59:00,Station Université,Station Parc Central,5,6.7
2674,U8844,49,M,2025-01-09 05:30:00,2025-01-09 06:08:00,Station Centre-Ville,Station Aéroport Bus,38,8.8
2675,U5930,18,M,2025-06-27 17:01:00,2025-06-27 17:40:00,Station Technopark,Station Université,39,10.3
2676,U9295,65,F,2024-12-01 13:07:00,2024-12-01 13:29:00,Station Gare,Station Aéroport Bus,22,8.1
